Date,Open,High,Low,Close,Volume
2014-01-02,0.3752579985170241,0.37667229734036844,0.37054370657173835,0.3738436996936798,260092000
2014-01-03,0.3745509319687049,0.37525808153682255,0.3681866420544519,0.36936521530151367,259332000
2014-01-06,0.373136630698773,0.37714380219539106,0.3696009109778059,0.3743152320384979,409492000
2014-01-07,0.37808660560529256,0.3818580507757541,0.3754937616375746,0.3804437518119812,333288000
2014-01-08,0.3818579416174103,0.3875151077559387,0.3804436430579304,0.3856293857097626,308192000
2014-01-09,0.379736637723627,0.38044378727142364,0.3700723542350789,0.3712509274482727,292172000
2014-01-10,0.3724294795927486,0.375022323655454,0.3674794611376015,0.37077945470809937,218492000
2014-01-13,0.3707794492127082,0.37313659547081396,0.36135086418028534,0.36205801367759705,243332000
2014-01-14,0.36394378955318335,0.37407952556589436,0.3622937644515715,0.3733723759651184,241828000
2014-01-15,0.37502224183831906,0.3787936863241442,0.37337224541304337,0.3773793876171112,175044000
2014-01-16,0.37737946652937954,0.3792651891666078,0.3757294697590798,0.37855803966522217,220652000
2014-01-17,0.37855806075075366,0.3830366557760517,0.3745509174855724,0.3769080638885498,340400000
2014-01-21,0.3773794577510762,0.3806794793143131,0.37431519014868386,0.3783223330974579,246076000
2014-01-22,0.3790295229983507,0.3795009466721098,0.37337235461503404,0.3778509497642517,337940000
2014-01-23,0.37667240646065525,0.3806795501551202,0.37360811018862744,0.37643668055534363,185028000
2014-01-24,0.3733723089684454,0.37478660791622026,0.36677229404449463,0.36677229404449463,246696000
2014-01-27,0.3667723150774052,0.3719580313509611,0.36229372021888834,0.36441516876220703,233812000
2014-01-28,0.36370795860353006,0.36818655271529144,0.36229365981046946,0.36795082688331604,167996000
2014-01-29,0.3665365892061252,0.3686580377494439,0.36417944289092696,0.36441516876220703,162944000
2014-01-30,0.3665365770577897,0.3712508976313372,0.3653580039392528,0.3705437481403351,202896000
2014-01-31,0.3653579554522561,0.37219369549223275,0.36512225771946816,0.37007227540016174,335348000
