Date,Open,High,Low,Close,Volume
2014-01-02,12.660098663274391,12.66737893289733,12.456256668109924,12.485376358032227,6029100
2014-01-03,12.434421578988509,12.492662374192925,12.317939988579678,12.339780807495117,11362700
2014-01-06,12.36890012497022,12.390740943204344,12.274259356429102,12.30337905883789,10370200
2014-01-07,12.303375323337768,12.361616099042564,12.252414818167273,12.31065559387207,13083100
2014-01-08,12.419862022057744,12.49266336900307,12.412581748506193,12.441702842712402,13428900
2014-01-09,12.354336641848317,12.368897183875506,12.128653794705741,12.201455116271973,9422200
2014-01-10,12.259698810939685,12.383460670459637,12.245138265450269,12.30337905883789,11148000
2014-01-13,12.383456910645473,12.478097650452158,12.303375323337768,12.31065559387207,10286100
2014-01-14,12.419859345345866,12.660102766489354,12.405300189950731,12.652822494506836,13334500
2014-01-15,12.725625135366055,12.885788358324168,12.689225160277417,12.783865928649902,15510900
2014-01-16,13.038668937332371,13.235232120565307,13.024108392966243,13.213391304016113,21768200
2014-01-17,13.082348824943491,13.082348824943491,12.885787035643162,12.936747550964355,14574800
2014-01-21,12.936747447300368,12.980427690287103,12.827546145548586,12.878506660461426,8371500
2014-01-22,12.936750303414698,13.089631881905683,12.900348935747658,13.075071334838867,12870700
2014-01-23,12.958586952753704,13.060509371764686,12.820265951032203,12.885787010192871,8872200
2014-01-24,12.900344707426433,12.936746063162271,12.747463179045132,12.791143417358398,12403200
2014-01-27,12.601857894860338,12.609138164483275,12.39073563007293,12.485376358032227,11006600
2014-01-28,12.514499427455775,12.565459934354198,12.412577025089254,12.492658615112305,7525700
2014-01-29,12.463542612278507,12.550903110389362,12.3616201797224,12.383460998535156,9378900
2014-01-30,12.463540667964189,12.565461696050516,12.448980124360466,12.478099822998047,7230000
2014-01-31,12.376177677866178,12.463539543033564,12.281536930123767,12.317936897277832,13590600
2014-02-03,12.390737108916346,12.456258154773325,12.143213466472124,12.208734512329102,14171700
2014-02-04,12.208734274184268,12.281535589113018,12.157773770305019,12.186893463134766,12321900
2014-02-05,12.099535212084549,12.135935181930721,11.968493098926581,11.983052253723145,14334100
2014-02-06,12.157774191199252,12.368896484375,12.157774191199252,12.368896484375,10142700
2014-02-07,12.456258649776194,12.572740205135355,12.434417837432724,12.492658615112305,9430700
2014-02-10,12.478102130567132,12.609144270094461,12.44898242654446,12.56546401977539,8003300
2014-02-11,12.59457893834712,12.703781605507203,12.514498741284545,12.660099983215332,9631800
2014-02-12,12.71106328179708,12.74018436972715,12.60914225118163,12.652822494506836,6962800
2014-02-13,12.558183216622547,12.754746417617802,12.558183216622547,12.70378589630127,6564600
2014-02-14,12.820264934648437,13.075067490550536,12.81298466325555,13.024106979370117,11269900
2014-02-18,13.038672578578153,13.060513401226727,12.871230437316736,12.951312065124512,6412700
2014-02-19,12.907628289537604,13.016829607617108,12.82026779050204,12.929469108581543,8702500
2014-02-20,12.81298560169638,12.936747447300368,12.711063183300812,12.878506660461426,11836500
2014-02-21,12.965866058733484,13.009547686625673,12.87850558008865,12.914905548095703,6013200
2014-02-24,12.893065815743745,12.951307991152575,12.84938557275701,12.878506660461426,5499200
2014-02-25,12.842103365429455,12.900344143491074,12.805703399854572,12.827544212341309,5944700
2014-02-26,12.84210912604407,13.009552653080227,12.827549966425089,12.98043155670166,9376100
2014-02-27,12.965866613402317,13.111469268798828,12.951307458718533,13.111469268798828,8659800
2014-02-28,13.118750441448944,13.21339120195792,13.089629352941612,13.155150413513184,11279600
2014-03-03,13.00227001563753,13.162431850897045,12.936748949265445,13.126031875610352,18168800
2014-03-04,13.147869472936701,13.198829986663728,13.111469502723072,13.133310317993164,12548700
2014-03-05,13.344433730001926,13.409954792571376,13.293473212130124,13.388113975524902,9863100
2014-03-06,13.642921907519602,13.752123247261355,13.591961374878142,13.737564086914062,14240300
2014-03-07,13.839481051784468,13.846761324086275,13.60651789240648,13.664758682250977,14153200
2014-03-10,13.61379808070337,13.803079605102539,13.591957263932718,13.803079605102539,10652100
2014-03-11,13.773959989638163,13.803079690275432,13.60651789240648,13.664758682250977,8748200
2014-03-12,13.664759609764051,14.18892675394304,13.664759609764051,14.145246505737305,21260500
2014-03-13,14.137965076927472,14.210766410364347,13.963242709820936,14.028763771057129,18414700
2014-03-14,13.934121783202695,14.043324478914029,13.75211914177708,13.7593994140625,13077400
2014-03-17,13.861323374321826,13.948683874292783,13.795802305058553,13.912283897399902,10786300
2014-03-18,13.890439300915007,13.97780116569989,13.861319605033202,13.963240623474121,11987400
2014-03-19,13.890444272857785,13.905004820295353,13.664761341856392,13.744841575622559,10596800
2014-03-20,13.504595567807575,13.722999572753906,13.44635477753588,13.722999572753906,13124200
2014-03-21,13.672032849257695,13.722993344043793,13.409948717707083,13.490030288696289,12885000
2014-03-24,13.548278519819416,13.5919587696296,13.395395562628615,13.570117950439453,7898200
2014-03-25,13.67932266246223,13.963246410691307,13.67932266246223,13.91956615447998,17129500
2014-03-26,14.02148602417296,14.079726823697836,13.890443878099445,13.897724151611328,10597800
2014-03-27,13.832196977844408,14.196202161471891,13.832196977844408,14.137961387634277,14222200
2014-03-28,14.159809943410052,14.487413954719873,14.159809943410052,14.298130989074707,11246400
2014-03-31,14.370927482171007,14.589331471069757,14.363647210350727,14.5747709274292,14482300
2014-04-01,14.611172098895656,14.822295833327004,14.60389182647699,14.793174743652344,16133600
2014-04-02,14.778613141961493,14.815014501451673,14.55293026740191,14.58933162689209,14875200
2014-04-03,14.531090146522931,14.625732297152902,14.414608567724468,14.516530990600586,14904400
2014-04-04,14.58205273509129,14.698534319344331,14.36364872318933,14.392769813537598,14585200
2014-04-07,14.305408650011092,14.42189024011816,14.276288946769368,14.370929718017578,9693500
2014-04-08,14.480130370851544,14.54565143585205,14.407330421802111,14.54565143585205,9181600
2014-04-09,14.531091161391844,14.713093814546973,14.531091161391844,14.669413566589355,9754100
2014-04-10,14.71309528515321,14.778616357923635,14.407332130318139,14.429171562194824,9776500
2014-04-11,14.429168726153762,14.531089757732959,14.370927938312803,14.48012924194336,8414400
2014-04-14,14.60388810379729,14.800451243285362,14.545647327864115,14.749490737915039,9819500
2014-04-15,14.800455443670593,14.967897548427514,14.603892248397672,14.931497573852539,22468600
2014-04-16,14.858696492499094,14.865976765253706,14.596612227613294,14.669413566589355,15121500
2014-04-17,14.98973653335418,15.229979946453863,14.975175989876657,15.08437728881836,20492800
2014-04-21,14.85141393876881,14.98973632272188,14.74949291299804,14.9678955078125,11525800
2014-04-22,14.83685339549589,14.98245605108542,14.815013969156345,14.9678955078125,11191200
2014-04-23,14.829579137851077,14.895098825875476,14.778617220500575,14.858698844909668,9031700
2014-04-24,14.880535025314648,14.997016594358339,14.74949291299804,14.9678955078125,12202800
2014-04-25,14.611170556998472,14.669411341631742,14.451008746399442,14.494688987731934,15474700
2014-04-28,14.654853137194879,14.785895270676065,14.603892616078875,14.77861499786377,14382700
2014-04-29,14.771336131743945,14.851416355637317,14.61845317963831,14.633013725280762,13771200
2014-04-30,14.531091294353653,14.633013725280762,14.414609706354149,14.633013725280762,12965700
2014-05-01,14.625732982043678,14.64029352721781,14.378209268363465,14.392769813537598,10276400
2014-05-02,14.378208187969296,14.414608159599481,14.283567428588867,14.283567428588867,11073200
2014-05-05,14.218048056897585,14.36364934927538,14.196207238184382,14.312688827514648,7061200
2014-05-06,14.400046528975963,14.625729369146029,14.363645175032616,14.560208320617676,10549900
2014-05-07,14.589331806349039,14.807734411697059,14.538369902435928,14.800454139709473,14637400
2014-05-08,14.815015988928591,14.989738366314514,14.800455443670593,14.931497573852539,13522200
2014-05-09,14.924219921504333,14.960619902470139,14.749497513441982,14.858698844909668,10384000
2014-05-12,14.647573048069493,14.989737510681152,14.64029277585606,14.989737510681152,19623700
