Date,f1_log_ret,f2_gap_ret,f3_parkinson,f4_vol_z,f6_rsi_14,f7_macd_hist,f8_bb_width,f5_rel_ret,anomaly_score_AT,prediction_AT,recon_close_AT,recon_log_ret_AT,anomaly_score_TranAD,prediction_TranAD,recon_close_TranAD,recon_log_ret_TranAD
2015-01-02,-0.4452264431236262,0.0345235327830511,0.4081595853432766,-0.0914704586190749,-0.3317843561611882,0.2579175946556344,-0.2642795540571754,-0.4527328973939716,,,,,,,,
2015-01-05,-1.2877348457908455,-1.4524067634338198,0.3411455477290541,0.0864268447813924,-0.7202164510440661,0.1204192606530895,-0.299871277611166,-0.8047821634337633,,,,,,,,
2015-01-06,0.1283462620633401,-0.1022745630160535,0.487132237356874,0.3906631514383093,-0.6483500156413791,0.0447047077661323,-0.3156786162503746,0.4446882161342161,,,,,,,,
2015-01-07,-0.0817820383469776,0.510379039883037,-0.477818126072537,-0.6656887150415112,-0.6620156683810097,-0.0036648660023353,-0.3074992589679597,-0.4667406591403316,,,,,,,,
2015-01-08,-0.0818513686129907,0.4502365067853446,-0.7038085430247816,-0.4394859730280645,-0.6765388969268713,-0.0324103946114171,-0.2994538017128942,-0.6300775262549113,,,,,,,,
2015-01-09,-0.5892980031623706,-0.595324474659097,-0.4522034141111879,0.0833181565826004,-0.8478947132445698,-0.0836052238668978,-0.2817281219089163,-0.372238203690677,,,,,,,,
2015-01-12,-0.6705211854177039,-1.1848140082267848,-0.385890408126737,0.6177143674043648,-1.0215397514797664,-0.1509518951664209,-0.2325016991943685,-0.4653754725442527,,,,,,,,
2015-01-13,0.2562545319086876,0.2455994960048566,-0.1091059817665479,0.0696601385956643,-0.8675874972140935,-0.1597598537895599,-0.2134027006645945,0.3739063367058443,,,,,,,,
2015-01-14,-1.733893699025343,-5.9466491159060615,0.7226317303917589,2.3232674145805703,-1.2622306435094623,-0.2670001706900606,-0.0820509495368403,-1.6667110443266933,,,,,,,,
2015-01-15,-0.1604979688402731,0.4824039041347487,-0.228299084797604,0.2937123184977396,-1.285845265354561,-0.322452059918118,-0.0059240396841261,0.1256023806388307,,,,,,,,
2015-01-16,0.1454357810306997,-0.4722332926975409,-0.4122221542222962,-0.2124278287245486,-1.193088702181572,-0.321677926888708,0.1070969829623919,-0.2423874721491513,,,,,,,,
2015-01-20,-0.208794818388875,0.1626573815688973,0.064291119685414,0.1608307214573182,-1.2310186845802056,-0.3084102446731586,0.2240171240764217,-0.2818452134589638,,,,,,,,
2015-01-21,0.6598193220765408,-0.8661896678928868,0.466898453920035,0.0780273837035919,-0.8681627279300984,-0.2296105483074146,0.2698326540246748,0.5620216832582673,,,,,,,,
2015-01-22,0.7028909369722519,0.041894433641462,0.1922047196985461,0.0772379219093614,-0.5209915346173175,-0.1093069806739945,0.250011712947304,0.3032995125984227,,,,,,,,
